Nombre,Activa,Condiciones,Destino,Dificultad,Duración,Días de salida,Fuente sheet,Horario,Incluye,Link EN,Link ES,Link PT,Moneda,NETO,Notas,Observaciones,Política menores,Precio menor,Proveedor,Ref. verificación,Tarifario web,Tipo,Validez desde,Validez hasta,photo_url,Categoría paquete
Navegacion Canal Beagle sin traslados (PINGUINOS EXP),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,AM 9.30HS / PM 15.30HS,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"101,800",Menores de 4 a 12 abonan abonan el 50% / 0 a 3 no abonan,Incluye tasa portuaria ($ 5200 aprox),Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Navegacion Canal Beagle sin traslados (PINGUINOS EXP) | 01-07-26 al 30-09-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"July 1, 2026","September 30, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,lake,boat,landscape/all?lock=88922",Base
Navegacion Pinguinera sin traslados (PINGUINOS EXP),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"145,200",Menores de 4 a 12 abonan abonan el 50% / 0 a 3 no abonan,Incluye tasa portuaria ($ 5200 aprox),Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Navegacion Pinguinera sin traslados (PINGUINOS EXP) | 1/10/26 al 31/03/27,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"October 1, 2026","March 31, 2027","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,lake,boat,landscape/all?lock=85384",Upsell
Trekking Laguna Esmeralda (PINGUINOS EXP),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"112,000",Apto para mayores de 12 unicamente,,Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Trekking Laguna Esmeralda (PINGUINOS EXP) | Hasta el 30/06/26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,,"June 30, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,mountain,hiking,patagonia/all?lock=39754",Upsell
Lagos Escondidos y Fagnano (PINGUINOS EXP),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"75,000",Menores de 4 a 12 abonan abonan el 50% / 0 a 3 no abonan,-,Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Lagos Escondidos y Fagnano (PINGUINOS EXP) | Hasta el 31/03/27,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,,"March 31, 2027","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,tour,travel,outdoor/all?lock=74495",Upsell
TRASLADOS CERRO CASTOR I/V CENTRICO (PINGUINOS EXP),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"15,000",No hay politica de menores,CONSULTAR PUNTOS DE PICK UP,No aplica,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > TRASLADOS CERRO CASTOR I/V CENTRICO (PINGUINOS EXP) | 27/6/2026 al 27/6/2026,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"June 27, 2026","June 27, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,ski,snow,mountain/all?lock=42754",Adicional
TRASLADOS CERRO CASTOR I/V NO CENTRICO (PINGUINOS EXP),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"22,000",No hay politica de menores,CONSULTAR PUNTOS DE PICK UP,No aplica,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > TRASLADOS CERRO CASTOR I/V NO CENTRICO (PINGUINOS EXP) | 27/6/2026 al 27/6/2026,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"June 27, 2026","June 27, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,ski,snow,mountain/all?lock=26566",Adicional
MOTO DE NIEVE EN EL PARK AUSTRAL (CENTRO INVERNAL) (BRS EN USH),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"45,000",Menor de 0 a 11 abonan $ 27.000,Salidas desde el VIP Lounge Esquina de Av. Maipu y Don Bosco | Info adicional (campo Horario sheet): \* Precio por persona en moto de nieve compartido. Para una persona el precio es de $ 90.000,Precio especial,"27,000",TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > MOTO DE NIEVE EN EL PARK AUSTRAL (CENTRO INVERNAL) (BRS EN USH) | 01/6/26 al 15/9/26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"June 1, 2026","September 15, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,ski,snow,mountain/all?lock=17303",Upsell
CUATRICICLO EN EL PARK AUSTRAL (CENTRO INVERNAL) (BRS EN USH),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"45,000",Menor de 0 a 11 abonan $ 27.000,Salidas desde el VIP Lounge Esquina de Av. Maipu y Don Bosco | Info adicional (campo Horario sheet): \* Precio por persona en moto de nieve compartido. Para una persona el precio es de $ 90.000,Precio especial,"27,000",TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > CUATRICICLO EN EL PARK AUSTRAL (CENTRO INVERNAL) (BRS EN USH) | 01/6/26 al 15/9/26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"June 1, 2026","September 15, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,city,urban,architecture/all?lock=28162",Upsell
CAMINATA CON RAQUETAS EN EL PARK AUSTRAL (CENTRO INVERNAL) (BRS EN USH),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"25,000",Menor de 0 a 11 abonan $ 15.000,Salidas desde el VIP Lounge Esquina de Av. Maipu y Don Bosco | Info adicional (campo Horario sheet): 45 minutos de la caminata mas linda en el Park Austral,Precio especial,"15,000",TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > CAMINATA CON RAQUETAS EN EL PARK AUSTRAL (CENTRO INVERNAL) (BRS EN USH) | 01/6/26 al 15/9/26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"June 1, 2026","September 15, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,mountain,hiking,patagonia/all?lock=86656",Upsell
CLASE DE SKI DE FONDO 1H EN EL PARK AUSTRAL (CENTRO INVERNAL) (BRS EN USH),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"50,000",Menor de 0 a 11 abonan $ 30.000,Salidas desde el VIP Lounge Esquina de Av. Maipu y Don Bosco | Info adicional (campo Horario sheet): 1h de clase con equipamento incluido,Precio especial,"30,000",TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > CLASE DE SKI DE FONDO 1H EN EL PARK AUSTRAL (CENTRO INVERNAL) (BRS EN USH) | 01/6/26 al 15/9/26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"June 1, 2026","September 15, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,ski,snow,mountain/all?lock=97764",Upsell
EXPERIENCIA ANTARTICA EN EL PARK AUSTRAL (CENTRO INVERNAL) (BRS EN USH),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"150,000",Menor de 0 a 11 abonan $ 90.000,Salidas desde el VIP Lounge Esquina de Av. Maipu y Don Bosco | Info adicional (campo Horario sheet): INFO EN NOTAS,Precio especial,"90,000",TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > EXPERIENCIA ANTARTICA EN EL PARK AUSTRAL (CENTRO INVERNAL) (BRS EN USH) | 01/6/26 al 15/9/26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"June 1, 2026","September 15, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,city,urban,architecture/all?lock=54727",Upsell
VISITA AL ESPACIO HUSKY E INTERACCION (BRS EN USH),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"30,000",Menor de 0 a 11 abonan $ 18.000,"Salidas desde el VIP Lounge Esquina de Av. Maipu y Don Bosco | Info adicional (campo Horario sheet): Descubri la historia de los Huskys en Ushuaia, y sacate preciosas fotos con ellos.",Precio especial,"18,000",TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > VISITA AL ESPACIO HUSKY E INTERACCION (BRS EN USH) | 01/6/26 al 15/9/26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"June 1, 2026","September 15, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,tour,travel,outdoor/all?lock=93790",Upsell
TREKKING CON HUSKIES 1H EN EL PARK AUSTRAL (CENTRO INVERNAL) (BRS EN USH),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"50,000",Menor de 0 a 11 abonan $ 30.000,Salidas desde el VIP Lounge Esquina de Av. Maipu y Don Bosco | Info adicional (campo Horario sheet): Una caminata increible de 30 minutos por los bosques junto a los huskies,Precio especial,"30,000",TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > TREKKING CON HUSKIES 1H EN EL PARK AUSTRAL (CENTRO INVERNAL) (BRS EN USH) | 01/6/26 al 15/9/26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"June 1, 2026","September 15, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,mountain,hiking,patagonia/all?lock=13628",Upsell
TRF IN SALTA GRATIS + CAFA + HUMA + WALKIN TOUR GRATIS + TRF OUT SALTA (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"86,397",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > TRF IN SALTA GRATIS + CAFA + HUMA + WALKIN TOUR GRATIS + TRF OUT SALTA (NORDIC) | Abr-Jun,,Excursión regular,"April 1, 2026","June 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,tour,travel,outdoor/all?lock=75734",Base
TRF IN SALTA GRATIS + CAFA + HUMA + WALKIN TOUR GRATIS + TRF OUT SALTA (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"95,036.48",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > TRF IN SALTA GRATIS + CAFA + HUMA + WALKIN TOUR GRATIS + TRF OUT SALTA (NORDIC) | Jul-Sept,,Excursión regular,"July 1, 2026","September 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,tour,travel,outdoor/all?lock=37863",Base
TRF IN SALTA GRATIS + CAFA + SALINAS + WALKIN TOUR GRATIS + TRF OUT SALTA (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"91,414",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > TRF IN SALTA GRATIS + CAFA + SALINAS + WALKIN TOUR GRATIS + TRF OUT SALTA (NORDIC) | Abr-Jun,,Excursión regular,"April 1, 2026","June 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,tour,travel,outdoor/all?lock=27966",Upsell
TRF IN SALTA GRATIS + CAFA + SALINAS + WALKIN TOUR GRATIS + TRF OUT SALTA (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"100,555.84",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > TRF IN SALTA GRATIS + CAFA + SALINAS + WALKIN TOUR GRATIS + TRF OUT SALTA (NORDIC) | Jul-Sept,,Excursión regular,"July 1, 2026","September 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,tour,travel,outdoor/all?lock=43436",Upsell
Transfer Aeropuerto IN o OUT - POR PERSONA - POR TRAMO (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"8,470",Menores de 2 años sin cargo sin ocupar butaca.,Vuelos entre 23:30hs y 06:00am los valores sumar 20%,Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > Transfer Aeropuerto IN o OUT - POR PERSONA - POR TRAMO (NORDIC) | Abr-Jun,,Excursión regular,"April 1, 2026","June 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,transport,road,landscape/all?lock=68538",Adicional
Transfer Aeropuerto IN o OUT - POR PERSONA - POR TRAMO (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"9,317",Menores de 2 años sin cargo sin ocupar butaca.,Vuelos entre 23:30hs y 06:00am los valores sumar 20%,Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > Transfer Aeropuerto IN o OUT - POR PERSONA - POR TRAMO (NORDIC) | Jul-Sept,,Excursión regular,"July 1, 2026","September 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,transport,road,landscape/all?lock=93200",Adicional
Cafayate (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"33,869",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > Cafayate (NORDIC) | Abr-Jun,,Excursión regular,"April 1, 2026","June 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,tour,travel,outdoor/all?lock=63459",Base
Cafayate (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"37,256",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > Cafayate (NORDIC) | Jul-Sept,,Excursión regular,"July 1, 2026","September 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,tour,travel,outdoor/all?lock=60224",Base
Salinas grandes por Purmamarca con cerro 7 colores (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"48,922",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > Salinas grandes por Purmamarca con cerro 7 colores (NORDIC) | Abr-Jun,,Excursión regular,"April 1, 2026","June 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,mountain,hiking,patagonia/all?lock=93204",Upsell
Salinas grandes por Purmamarca con cerro 7 colores (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"53,814",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > Salinas grandes por Purmamarca con cerro 7 colores (NORDIC) | Jul-Sept,,Excursión regular,"July 1, 2026","September 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,mountain,hiking,patagonia/all?lock=96396",Upsell
City Tour Salta (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"23,834",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > City Tour Salta (NORDIC) | Abr-Jun,,Excursión regular,"April 1, 2026","June 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,city,urban,architecture/all?lock=49407",Base
City Tour Salta (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"26,217",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > City Tour Salta (NORDIC) | Jul-Sept,,Excursión regular,"July 1, 2026","September 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,city,urban,architecture/all?lock=34797",Base
Humahuaca con Hornocal (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"81,536",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > Humahuaca con Hornocal (NORDIC) | Abr-Jun,,Excursión regular,"April 1, 2026","June 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,quebrada,desert,andes,colorful-mountain/all?lock=49643",Base
